trait,sample,ll_neut,ll_dir,I1_dir,ll_stab,I2_stab,ll_plei,Ip_plei,ll_full,I1_full,I2_full
height,11,413.4674557186517,416.20289914865873,0.00014453125000000002,484.79577080144236,0.14459599030674145,477.9383985331884,0.19498007556894023,486.7162913451846,9.551673585624185e-05,0.14595083496510697
height,12,416.4327431862375,418.6796230388688,0.000130859375,489.42202174828975,0.1465930163901166,482.45368824006255,0.19836312316365118,491.0401174421867,8.499782779654198e-05,0.14740253488603336
height,13,410.4474529032612,412.9271531329592,0.00014160156250000002,481.00016881303304,0.14436857050843416,474.6330911013679,0.19475003260877913,482.7971597261907,9.552773870927926e-05,0.14568250270106708
height,14,416.2761566034479,418.53625761128546,0.0001328125,488.3516752566453,0.14466103316797888,481.5908311424748,0.1972622331372697,489.9619273243659,8.838010942417896e-05,0.147526641253034
height,15,417.1133847108462,419.8466087384514,0.00014550781250000002,489.67253562388174,0.14466103316797888,483.05129741510075,0.19839657920517986,491.6422353497894,9.607064422359311e-05,0.14586249942272275
height,16,411.92355120833224,414.572927949199,0.00014453125000000002,482.1316552892135,0.14368845497197594,475.3892276656074,0.19184875463772974,484.02808989740606,9.563960402529614e-05,0.14444392048876545
height,17,414.77891730379685,417.225378106439,0.00014062500000000002,487.3998574345373,0.1465930163901166,480.6313006750169,0.19936926285917309,489.16503796090643,9.23098865823704e-05,0.14752500086834436
height,18,415.11371755735314,417.40887088912734,0.0001328125,487.0828767004167,0.14462850808094604,480.1504497367437,0.19590296793854714,488.75545367995335,8.511825609460287e-05,0.14677512115314773
height,19,413.7926215933308,416.0771895075678,0.0001328125,485.0412251046118,0.14462850808094604,477.90639808399357,0.1936365359214866,486.675743920951,8.510518683397088e-05,0.14684068219924276
ldl,0,63.47825720644768,66.95347528593703,0.00025,67.52061995486379,0.013958032935298598,71.52974588863165,0.06986156033748844,69.97510955184889,0.00016640945821200145,0.012783074581382553
ldl,1,66.10904140823929,69.29369357318438,0.00021093750000000002,70.25889505790089,0.01399260058529795,74.886623943429,0.07950877074782119,72.51104818778448,0.00014148721300261973,0.014124129993526163
ldl,2,65.81323788310898,68.9271054857105,0.00020703125000000002,69.93236661224346,0.013980020636802697,74.23545828375963,0.07437228635947737,72.1339517378753,0.0001402815162693983,0.014125511310321744
ldl,3,62.69891774736983,65.98868080620105,0.00022265624999999998,66.69342936556185,0.013914161224316917,70.3583927352295,0.06466858515368609,69.01812451146365,0.0001591223516588798,0.012771282816558286
ldl,4,65.65757592007301,68.94309470709356,0.00022265624999999998,69.65813835382711,0.013879787352762124,73.36985274288674,0.0656133463047287,71.97789828491378,0.00015939456573687508,0.012766769123055539
