trait	model	beta	p_thresh	param_combo	rep	I1	I2	Ip	ll_neut	I2_stab	ll_stab	I1_dir	ll_dir	Ip_plei	ll_plei
IBD	stab	hat	1e-08	39	1		0.002453313113552479		94.3	-0.00216	96.98	-1e-05	94.32	0.0029	97.45
IBD	stab	hat	1e-08	39	2		0.002453313113552479		88.88	-0.00339	92.75	6e-05	90.12	0.00439	92.42
IBD	stab	hat	1e-08	40	0		0.002630607236990413		86.22	-0.00351	93.53	2e-05	86.49	0.00548	92.79
IBD	stab	hat	1e-08	40	1		0.002630607236990413		96.46	-0.00394	100.15	0.0	96.46	0.00641	100.73
IBD	stab	hat	1e-08	40	2		0.002630607236990413		86.08	-0.00183	88.63	-2e-05	86.2	0.00203	88.63
IBD	stab	hat	1e-08	41	0		0.002820713914207962		90.75	-0.00497	95.23	-1e-05	90.83	0.00775	95.64
IBD	stab	hat	1e-08	41	1		0.002820713914207962		83.35	-0.00066	83.48	2e-05	83.5	0.00032	83.57
IBD	stab	hat	1e-08	41	2		0.002820713914207962		77.65	-0.0021	79.44	-4e-05	78.4	0.00198	79.46
IBD	stab	hat	1e-08	42	0		0.0030245590728736364		83.94	-0.00492	89.46	-2e-05	84.09	0.0078	89.33
IBD	stab	hat	1e-08	42	1		0.0030245590728736364		91.6	-0.00197	93.44	2e-05	91.76	0.00194	93.28
IBD	stab	hat	1e-08	42	2		0.0030245590728736364		91.03	-0.00294	93.68	-3e-05	91.41	0.00506	94.64
IBD	stab	hat	1e-08	43	0		0.0032431355548763327		92.99	-0.0028	97.71	-5e-05	94.3	0.00453	98.48
IBD	stab	hat	1e-08	43	1		0.0032431355548763327		88.28	-0.00345	92.67	6e-05	89.77	0.00481	92.43
IBD	stab	hat	1e-08	43	2		0.0032431355548763327		86.13	-0.00383	90.9	-3e-05	86.38	0.00586	91.16
IBD	stab	hat	1e-08	44	0		0.003477507952030153		84.44	-0.00457	90.07	3e-05	84.84	0.00687	89.85
IBD	stab	hat	1e-08	44	1		0.003477507952030153		96.79	-0.00557	107.63	1e-05	96.86	0.0105	107.23
IBD	stab	hat	1e-08	44	2		0.003477507952030153		95.5	-0.00969	116.05	-4e-05	96.23	0.02236	115.58
IBD	stab	hat	1e-08	45	0		0.0037288177912421804		88.4	-0.00211	90.8	1e-05	88.45	0.0018	90.24
IBD	stab	hat	1e-08	45	1		0.0037288177912421804		89.97	-0.00756	106.82	-3e-05	90.63	0.0173	106.96
IBD	stab	hat	1e-08	45	2		0.0037288177912421804		91.57	-0.0028	96.64	-0.00011	96.71	0.0047	96.95
IBD	stab	hat	1e-08	46	0		0.003998289094397922		94.4	-0.00506	100.59	2e-05	94.56	0.00988	101.24
IBD	stab	hat	1e-08	46	1		0.003998289094397922		88.57	-0.00199	90.4	-8e-05	91.07	0.00278	91.24
IBD	stab	hat	1e-08	46	2		0.003998289094397922		90.54	-0.00459	95.68	2e-05	90.7	0.00765	96.03
IBD	stab	hat	1e-08	47	0		0.004287234340044231		84.19	-0.0024	86.51	-2e-05	84.33	0.00266	86.46
IBD	stab	hat	1e-08	47	1		0.004287234340044231		94.8	-0.00402	98.87	3e-05	95.17	0.00933	100.97
IBD	stab	hat	1e-08	47	2		0.004287234340044231		92.39	-0.00383	98.22	-6e-05	93.79	0.00665	98.41
IBD	stab	hat	1e-08	48	0		0.004597060855906488		98.67	-0.00689	114.43	-0.0	98.68	0.01442	114.19
IBD	stab	hat	1e-08	48	1		0.004597060855906488		100.02	-0.00496	108.62	-0.0	100.02	0.00755	107.49
IBD	stab	hat	1e-08	48	2		0.004597060855906488		94.31	-0.00717	105.19	-3e-05	94.63	0.01398	104.19
IBD	stab	hat	1e-08	49	0		0.004929277673375248		101.53	-0.01108	119.53	-4e-05	102.32	0.02673	119.45
IBD	stab	hat	1e-08	49	1		0.004929277673375248		96.7	-0.0046	103.61	1e-05	96.72	0.00772	103.49
IBD	stab	hat	1e-08	49	2		0.004929277673375248		90.29	-0.00498	96.64	-0.0	90.29	0.00771	96.17
IBD	stab	hat	1e-08	50	0		0.005285502877347587		99.48	-0.00434	105.38	-1e-05	99.56	0.00688	105.22
IBD	stab	hat	1e-08	50	1		0.005285502877347587		91.91	-0.00759	104.55	-4e-05	92.48	0.01454	103.01
IBD	stab	hat	1e-08	50	2		0.005285502877347587		89.08	-0.0046	96.55	0.0	89.08	0.00693	95.61
IBD	stab	hat	1e-08	51	0		0.005667471487221067		100.65	-0.00596	111.8	3e-05	101.22	0.01154	111.3
IBD	stab	hat	1e-08	51	1		0.005667471487221067		99.61	-0.00694	110.67	-0.0001	103.45	0.01255	109.29
IBD	stab	hat	1e-08	51	2		0.005667471487221067		96.24	-0.00891	110.24	-0.0	96.24	0.01737	109.64
IBD	stab	hat	1e-08	52	0		0.006077043907425248		99.33	-0.00852	109.87	3e-05	99.58	0.01876	110.25
IBD	stab	hat	1e-08	52	1		0.006077043907425248		98.86	-0.00936	110.09	-8e-05	100.95	0.02299	110.96
IBD	stab	hat	1e-08	52	2		0.006077043907425248		98.02	-0.00767	106.36	1e-05	98.04	0.01628	107.41
IBD	stab	hat	1e-08	53	0		0.006516214988649629		103.09	-0.00917	118.38	-1e-05	103.18	0.0199	118.0
IBD	stab	hat	1e-08	53	1		0.006516214988649629		97.46	-0.0025	101.8	1e-05	97.47	0.00425	102.29
IBD	stab	hat	1e-08	53	2		0.006516214988649629		95.9	-0.01074	117.91	-3e-05	96.4	0.03041	118.28
IBD	stab	hat	1e-08	54	0		0.006987123743901368		90.35	-0.00635	102.15	1e-05	90.38	0.01204	101.45
IBD	stab	hat	1e-08	54	1		0.006987123743901368		105.86	-0.01379	132.78	-7e-05	108.38	0.03724	132.04
IBD	stab	hat	1e-08	54	2		0.006987123743901368		100.25	-0.01006	117.96	4e-05	100.88	0.02441	116.77
IBD	stab	hat	1e-08	55	0		0.007492063766715488		97.09	-0.01104	111.13	2e-05	97.3	0.02477	111.03
IBD	stab	hat	1e-08	55	1		0.007492063766715488		92.51	-0.00836	104.42	0.0001	96.18	0.01812	104.42
IBD	stab	hat	1e-08	55	2		0.007492063766715488		113.74	-0.01678	137.15	7e-05	115.78	0.04861	136.31
IBD	stab	hat	1e-08	56	0		0.008033494402260215		100.53	-0.00697	112.87	4e-05	101.17	0.01439	112.22
IBD	stab	hat	1e-08	56	1		0.008033494402260215		97.38	-0.01076	111.93	3e-05	97.74	0.02239	112.11
IBD	stab	hat	1e-08	56	2		0.008033494402260215		103.73	-0.00862	124.68	6e-05	106.33	0.02094	122.1
IBD	stab	hat	1e-08	57	0		0.008614052725747041		94.3	-0.00902	114.12	-0.0	94.31	0.02075	113.91
IBD	stab	hat	1e-08	57	1		0.008614052725747041		100.5	-0.00848	114.18	5e-05	101.44	0.02082	114.42
IBD	stab	hat	1e-08	57	2		0.008614052725747041		80.94	-0.00592	91.08	-2e-05	81.2	0.01046	90.34
IBD	stab	hat	1e-08	58	0		0.009236566386487233		98.37	-0.00932	114.01	-4e-05	98.94	0.02364	114.12
IBD	stab	hat	1e-08	58	1		0.009236566386487233		98.69	-0.01069	119.65	1e-05	98.77	0.02484	117.98
IBD	stab	hat	1e-08	58	2		0.009236566386487233		94.56	-0.00859	107.11	4e-05	95.31	0.01923	107.61
