trait	model	beta	p_thresh	param_combo	rep	I1	I2	Ip	ll_neut	I2_stab	ll_stab	I1_dir	ll_dir	Ip_plei	ll_plei
IBD	stab	true	1e-08	35	1		0.0018558414014113137		88.29	-0.00238	91.06	-1e-05	88.32	0.00523	92.62
IBD	stab	true	1e-08	35	2		0.0018558414014113137		79.33	-0.00168	81.08	1e-05	79.34	0.0015	80.91
IBD	stab	true	1e-08	36	0		0.0019899579039830543		87.24	-0.00456	92.42	0.0	87.24	0.00641	92.06
IBD	stab	true	1e-08	36	1		0.0019899579039830543		97.44	-0.00293	102.41	0.0	97.44	0.00427	102.29
IBD	stab	true	1e-08	36	2		0.0019899579039830543		88.93	-0.0	88.93	-2e-05	89.06	0.0	88.94
IBD	stab	true	1e-08	37	0		0.002133766633621397		81.03	-0.00312	83.84	-3e-05	81.41	0.00313	83.41
IBD	stab	true	1e-08	37	1		0.002133766633621397		95.06	-0.0033	99.44	-0.0	95.06	0.00503	99.51
IBD	stab	true	1e-08	37	2		0.002133766633621397		84.93	-0.00267	87.74	7e-05	86.98	0.0033	87.86
IBD	stab	true	1e-08	38	0		0.0022879680206515348		84.17	-0.00046	84.28	-1e-05	84.22	0.00032	84.43
IBD	stab	true	1e-08	38	1		0.0022879680206515348		91.41	-0.00206	92.97	-8e-05	93.42	0.00163	92.63
IBD	stab	true	1e-08	38	2		0.0022879680206515348		83.96	-0.00214	85.48	3e-05	84.31	0.00275	86.36
IBD	stab	true	1e-08	39	0		0.002453313113552479		79.88	-0.00194	81.21	-1e-05	79.9	0.00147	81.09
IBD	stab	true	1e-08	39	1		0.002453313113552479		94.3	-0.00178	96.01	-1e-05	94.32	0.00241	96.7
IBD	stab	true	1e-08	39	2		0.002453313113552479		88.88	-0.0028	91.52	6e-05	90.15	0.00349	91.6
IBD	stab	true	1e-08	40	0		0.002630607236990413		86.22	-0.00344	92.09	2e-05	86.47	0.0049	91.67
IBD	stab	true	1e-08	40	1		0.002630607236990413		96.46	-0.00349	99.19	1e-05	96.47	0.00565	99.99
IBD	stab	true	1e-08	40	2		0.002630607236990413		86.08	-0.00197	88.37	-2e-05	86.29	0.00212	88.38
IBD	stab	true	1e-08	41	0		0.002820713914207962		90.75	-0.0052	94.36	-1e-05	90.81	0.0083	95.03
IBD	stab	true	1e-08	41	1		0.002820713914207962		83.35	-0.00066	83.47	2e-05	83.56	0.00025	83.51
IBD	stab	true	1e-08	41	2		0.002820713914207962		77.65	-0.00158	78.68	-4e-05	78.31	0.00142	78.92
IBD	stab	true	1e-08	42	0		0.0030245590728736364		83.94	-0.00412	88.21	-2e-05	84.13	0.00642	88.36
IBD	stab	true	1e-08	42	1		0.0030245590728736364		91.6	-0.00174	92.88	2e-05	91.7	0.00154	92.89
IBD	stab	true	1e-08	42	2		0.0030245590728736364		91.03	-0.00252	93.07	-4e-05	91.52	0.00444	93.99
IBD	stab	true	1e-08	43	0		0.0032431355548763327		92.99	-0.00264	96.71	-6e-05	94.67	0.00424	97.8
IBD	stab	true	1e-08	43	1		0.0032431355548763327		88.28	-0.00302	91.23	6e-05	89.54	0.00408	91.37
IBD	stab	true	1e-08	43	2		0.0032431355548763327		86.13	-0.0034	89.44	-2e-05	86.32	0.00522	90.07
IBD	stab	true	1e-08	44	0		0.003477507952030153		84.44	-0.0041	88.61	2e-05	84.61	0.00611	88.86
IBD	stab	true	1e-08	44	1		0.003477507952030153		96.79	-0.00531	106.97	0.0	96.79	0.01	106.73
IBD	stab	true	1e-08	44	2		0.003477507952030153		95.5	-0.01014	115.27	-4e-05	96.27	0.02459	115.28
IBD	stab	true	1e-08	45	0		0.0037288177912421804		88.4	-0.00205	90.29	-0.0	88.39	0.00164	89.88
IBD	stab	true	1e-08	45	1		0.0037288177912421804		89.97	-0.00698	104.2	-4e-05	90.67	0.016	105.05
IBD	stab	true	1e-08	45	2		0.0037288177912421804		91.57	-0.0024	94.93	-0.00012	96.67	0.00395	95.61
IBD	stab	true	1e-08	46	0		0.003998289094397922		94.4	-0.00487	99.62	3e-05	94.69	0.00936	100.47
IBD	stab	true	1e-08	46	1		0.003998289094397922		88.57	-0.00171	90.09	-9e-05	91.38	0.00256	90.86
IBD	stab	true	1e-08	46	2		0.003998289094397922		90.54	-0.00412	94.82	3e-05	90.85	0.00696	95.39
IBD	stab	true	1e-08	47	0		0.004287234340044231		84.19	-0.00204	85.63	-1e-05	84.26	0.00203	85.75
IBD	stab	true	1e-08	47	1		0.004287234340044231		94.8	-0.00338	97.05	3e-05	95.08	0.00823	99.52
IBD	stab	true	1e-08	47	2		0.004287234340044231		92.39	-0.00359	96.8	-6e-05	93.62	0.00581	97.33
IBD	stab	true	1e-08	48	0		0.004597060855906488		98.67	-0.00693	112.82	-1e-05	98.7	0.01502	113.05
IBD	stab	true	1e-08	48	1		0.004597060855906488		100.02	-0.00496	107.37	0.0	100.02	0.00789	106.73
IBD	stab	true	1e-08	48	2		0.004597060855906488		94.31	-0.00739	104.14	-3e-05	94.56	0.01397	103.55
IBD	stab	true	1e-08	49	0		0.004929277673375248		101.53	-0.01111	118.03	-4e-05	102.16	0.02647	118.54
IBD	stab	true	1e-08	49	1		0.004929277673375248		96.7	-0.00432	102.56	2e-05	96.8	0.00709	102.76
IBD	stab	true	1e-08	49	2		0.004929277673375248		90.29	-0.00528	95.91	0.0	90.3	0.00784	95.6
IBD	stab	true	1e-08	50	0		0.005285502877347587		99.48	-0.00441	105.34	-1e-05	99.51	0.00746	105.16
IBD	stab	true	1e-08	50	1		0.005285502877347587		91.91	-0.00797	103.22	-3e-05	92.33	0.01532	102.25
IBD	stab	true	1e-08	50	2		0.005285502877347587		89.08	-0.00435	96.2	-0.0	89.08	0.00656	95.35
IBD	stab	true	1e-08	51	0		0.005667471487221067		100.65	-0.00587	110.61	2e-05	100.85	0.01177	110.37
IBD	stab	true	1e-08	51	1		0.005667471487221067		99.61	-0.00711	110.88	-0.0001	103.17	0.01296	109.5
IBD	stab	true	1e-08	51	2		0.005667471487221067		96.24	-0.00895	108.83	-1e-05	96.28	0.01886	108.8
IBD	stab	true	1e-08	52	0		0.006077043907425248		99.33	-0.00796	107.57	3e-05	99.57	0.01826	108.65
IBD	stab	true	1e-08	52	1		0.006077043907425248		98.86	-0.00879	108.29	-9e-05	101.4	0.0219	109.76
IBD	stab	true	1e-08	52	2		0.006077043907425248		98.02	-0.00698	104.37	1e-05	98.09	0.01548	106.11
IBD	stab	true	1e-08	53	0		0.006516214988649629		103.09	-0.00793	115.61	-2e-05	103.18	0.01819	116.17
IBD	stab	true	1e-08	53	1		0.006516214988649629		97.46	-0.00249	100.8	2e-05	97.56	0.00398	101.59
IBD	stab	true	1e-08	53	2		0.006516214988649629		95.9	-0.01054	115.35	-3e-05	96.37	0.03285	116.83
IBD	stab	true	1e-08	54	0		0.006987123743901368		90.35	-0.00639	101.97	1e-05	90.37	0.01244	101.31
IBD	stab	true	1e-08	54	1		0.006987123743901368		105.86	-0.01385	130.63	-7e-05	108.21	0.03806	130.66
IBD	stab	true	1e-08	54	2		0.006987123743901368		100.25	-0.01002	116.03	4e-05	100.75	0.02403	115.35
IBD	stab	true	1e-08	55	0		0.007492063766715488		97.09	-0.01121	109.58	3e-05	97.34	0.02452	109.92
IBD	stab	true	1e-08	55	1		0.007492063766715488		92.51	-0.00782	103.94	0.0001	95.89	0.01762	104.03
IBD	stab	true	1e-08	55	2		0.007492063766715488		113.74	-0.01699	133.47	7e-05	115.61	0.0529	134.18
IBD	stab	true	1e-08	56	0		0.008033494402260215		100.53	-0.00681	111.64	4e-05	101.09	0.0147	111.59
IBD	stab	true	1e-08	56	1		0.008033494402260215		97.38	-0.01001	109.86	3e-05	97.79	0.02243	110.97
IBD	stab	true	1e-08	56	2		0.008033494402260215		103.73	-0.00961	123.17	7e-05	106.57	0.02133	121.05
IBD	stab	true	1e-08	57	0		0.008614052725747041		94.3	-0.00973	112.54	0.0	94.31	0.02253	112.95
IBD	stab	true	1e-08	57	1		0.008614052725747041		100.5	-0.00764	111.72	5e-05	101.28	0.01941	112.78
IBD	stab	true	1e-08	57	2		0.008614052725747041		80.94	-0.0055	89.07	-2e-05	81.2	0.00975	89.01
IBD	stab	true	1e-08	58	0		0.009236566386487233		98.37	-0.01002	113.49	-5e-05	99.22	0.02473	113.67
IBD	stab	true	1e-08	58	1		0.009236566386487233		98.69	-0.01119	117.3	1e-05	98.72	0.02683	116.62
IBD	stab	true	1e-08	58	2		0.009236566386487233		94.56	-0.00926	107.35	4e-05	95.11	0.02191	107.85
IBD	stab	true	1e-08	59	0		0.009904067380152594		103.94	-0.01174	124.76	4e-05	104.55	0.02955	124.25
IBD	stab	true	1e-08	59	1		0.009904067380152594		113.7	-0.01967	138.33	7e-05	115.49	0.06478	139.12
IBD	stab	true	1e-08	59	2		0.009904067380152594		112.98	-0.01725	138.4	0.0001	116.71	0.05751	137.71
IBD	stab	true	1e-08	60	0		0.010619806816319292		107.11	-0.00978	127.76	6e-05	108.82	0.02888	128.31
IBD	stab	true	1e-08	60	1		0.010619806816319292		99.67	-0.01183	116.14	-9e-05	102.79	0.02916	116.6
IBD	stab	true	1e-08	60	2		0.010619806816319292		114.0	-0.01423	140.96	-0.0	114.0	0.03707	140.17
IBD	stab	true	1e-08	61	0		0.011387270753220982		109.83	-0.00781	123.53	1e-05	109.93	0.02007	125.5
IBD	stab	true	1e-08	61	1		0.011387270753220982		116.84	-0.02057	144.66	-0.0	116.84	0.08292	146.02
IBD	stab	true	1e-08	61	2		0.011387270753220982		96.19	-0.00962	109.34	-6e-05	97.6	0.02729	110.05
IBD	stab	true	1e-08	62	0		0.012210197176835661		100.79	-0.0131	123.45	0.00012	105.98	0.03929	123.53
IBD	stab	true	1e-08	62	1		0.012210197176835661		102.98	-0.01211	125.23	-4e-05	103.87	0.03271	125.2
IBD	stab	true	1e-08	62	2		0.012210197176835661		105.13	-0.01039	121.74	5e-05	106.21	0.02194	120.33
IBD	stab	true	1e-08	63	0		0.013092594207003866		106.59	-0.01272	124.55	-6e-05	107.83	0.03242	123.38
IBD	stab	true	1e-08	63	1		0.013092594207003866		112.66	-0.02632	138.95	1e-05	112.71	0.08547	139.17
IBD	stab	true	1e-08	63	2		0.013092594207003866		109.69	-0.01909	141.43	7e-05	111.71	0.13724	147.13
IBD	stab	true	1e-08	64	0		0.014038759619252484		106.6	-0.01244	127.76	-5e-05	107.81	0.03606	128.06
IBD	stab	true	1e-08	64	1		0.014038759619252484		113.79	-0.0149	139.77	4e-05	114.49	0.05716	141.33
IBD	stab	true	1e-08	64	2		0.014038759619252484		107.68	-0.01502	132.05	-3e-05	108.05	0.04438	133.29
IBD	stab	true	1e-08	65	0		0.015053301777406564		99.38	-0.00836	108.88	-2e-05	99.53	0.01796	109.81
IBD	stab	true	1e-08	65	1		0.015053301777406564		108.54	-0.02112	134.57	2e-05	108.62	0.09011	136.19
IBD	stab	true	1e-08	65	2		0.015053301777406564		117.96	-0.01684	153.1	-5e-05	119.56	0.06578	153.32
IBD	stab	true	1e-08	66	0		0.016141162078942797		120.99	-0.01643	164.73	4e-05	121.63	0.21583	170.63
IBD	stab	true	1e-08	66	1		0.016141162078942797		117.23	-0.02149	149.21	-1e-05	117.26	0.1358	154.25
IBD	stab	true	1e-08	66	2		0.016141162078942797		114.91	-0.01666	136.06	-2e-05	115.0	0.05496	136.32
IBD	stab	true	1e-08	67	0		0.017307639022406365		116.49	-0.01739	152.6	-2e-05	116.68	0.06971	153.3
IBD	stab	true	1e-08	67	1		0.017307639022406365		119.39	-0.02195	165.29	1e-05	119.46	0.13117	167.24
IBD	stab	true	1e-08	67	2		0.017307639022406365		121.37	-0.01782	153.28	7e-05	123.72	0.0918	156.23
IBD	stab	true	1e-08	68	0		0.018558414014113137		122.49	-0.01922	159.35	-6e-05	124.42	0.09153	158.86
IBD	stab	true	1e-08	68	1		0.018558414014113137		117.17	-0.0173	147.37	-6e-05	118.72	0.05204	147.56
