trait	model	beta	p_thresh	param_combo	rep	I1	I2	Ip	ll_neut	I2_stab	ll_stab	I1_dir	ll_dir	Ip_plei	ll_plei
IBD	plei	true	1e-08	23	1			0.0009078632292927976	79.66	-0.00044	79.83	7e-05	81.8	0.00045	80.12
IBD	plei	true	1e-08	23	2			0.0009078632292927976	84.44	-0.0004	84.53	-0.0	84.44	0.00094	85.25
IBD	plei	true	1e-08	24	0			0.0009786622691298347	94.02	-0.0018	94.95	-5e-05	94.77	0.00207	95.48
IBD	plei	true	1e-08	24	1			0.0009786622691298347	90.3	-0.00101	90.96	1e-05	90.34	0.00117	91.47
IBD	plei	true	1e-08	24	2			0.0009786622691298347	82.48	-0.00139	83.33	-0.0	82.49	0.00057	82.96
IBD	plei	true	1e-08	25	0			0.0010549825195194252	78.09	-0.00098	78.62	-3e-05	78.53	0.00049	78.59
IBD	plei	true	1e-08	25	1			0.0010549825195194252	85.58	-0.00291	87.88	-1e-05	85.62	0.00498	89.12
IBD	plei	true	1e-08	25	2			0.0010549825195194252	85.59	-0.00145	87.32	1e-05	85.63	0.00126	86.98
IBD	plei	true	1e-08	26	0			0.0011372545479669453	90.33	-0.00155	91.13	2e-05	90.41	0.00254	92.13
IBD	plei	true	1e-08	26	1			0.0011372545479669453	94.41	-0.00497	101.46	-3e-05	94.91	0.00775	100.81
IBD	plei	true	1e-08	26	2			0.0011372545479669453	94.01	-0.00422	100.26	2e-05	94.12	0.00847	101.2
IBD	plei	true	1e-08	27	0			0.0012259424994649755	85.68	-0.00247	88.23	-1e-05	85.71	0.00266	87.93
IBD	plei	true	1e-08	27	1			0.0012259424994649755	89.02	-0.00227	92.07	-2e-05	89.25	0.00304	92.6
IBD	plei	true	1e-08	27	2			0.0012259424994649755	88.36	-0.00188	90.39	2e-05	88.51	0.00212	90.61
IBD	plei	true	1e-08	28	0			0.001321546715008708	87.73	-0.00165	89.27	-1e-05	87.76	0.00163	89.22
IBD	plei	true	1e-08	28	1			0.001321546715008708	101.28	-0.00306	104.56	6e-05	102.5	0.00435	104.92
IBD	plei	true	1e-08	28	2			0.001321546715008708	85.34	-0.0	85.34	3e-05	85.64	6e-05	85.38
IBD	plei	true	1e-08	29	0			0.0014246065543143394	82.01	-0.00207	83.89	-2e-05	82.17	0.00148	83.14
IBD	plei	true	1e-08	29	1			0.0014246065543143394	76.95	-0.00032	77.0	-1e-05	77.0	1e-05	76.95
IBD	plei	true	1e-08	29	2			0.0014246065543143394	92.81	-0.00345	98.09	3e-05	93.18	0.00474	97.31
IBD	plei	true	1e-08	30	0			0.0015357034386650522	85.52	-0.00269	88.71	-1e-05	85.59	0.00344	88.65
IBD	plei	true	1e-08	30	1			0.0015357034386650522	89.37	-0.0014	90.21	2e-05	89.5	0.00149	90.57
IBD	plei	true	1e-08	30	2			0.0015357034386650522	88.52	-0.00377	92.65	-3e-05	88.8	0.0058	93.11
IBD	plei	true	1e-08	31	0			0.0016554641310510816	98.58	-0.00309	102.26	-4e-05	99.16	0.00414	102.18
IBD	plei	true	1e-08	31	1			0.0016554641310510816	87.42	-0.00171	88.55	-4e-05	87.87	0.00255	89.41
IBD	plei	true	1e-08	31	2			0.0016554641310510816	87.76	-0.00173	89.29	0.0	87.76	0.00183	89.73
IBD	plei	true	1e-08	32	0			0.0017845642721090818	94.88	-0.00301	97.7	3e-05	95.22	0.00455	98.3
IBD	plei	true	1e-08	32	1			0.0017845642721090818	89.28	-0.00223	91.97	1e-05	89.34	0.00197	91.48
IBD	plei	true	1e-08	32	2			0.0017845642721090818	86.91	-0.00278	89.53	2e-05	87.02	0.00327	89.7
IBD	plei	true	1e-08	33	0			0.0019237321918090854	89.64	-0.00162	91.38	1e-05	89.71	0.00179	91.83
IBD	plei	true	1e-08	33	1			0.0019237321918090854	83.18	-0.00028	83.23	-0.0	83.18	0.00016	83.33
IBD	plei	true	1e-08	33	2			0.0019237321918090854	91.68	-0.00187	93.48	-1e-05	91.74	0.00318	94.78
IBD	plei	true	1e-08	34	0			0.0020737530183930404	78.15	-0.0008	78.57	-1e-05	78.2	0.00019	78.32
IBD	plei	true	1e-08	34	1			0.0020737530183930404	98.13	-0.0048	105.05	9e-05	100.86	0.00883	105.18
IBD	plei	true	1e-08	34	2			0.0020737530183930404	85.68	-0.00045	85.82	-9e-05	89.48	0.00129	87.06
IBD	plei	true	1e-08	35	0			0.002235473107745876	95.9	-0.00743	104.83	1e-05	95.93	0.01594	106.1
IBD	plei	true	1e-08	35	1			0.002235473107745876	85.0	-0.00047	85.23	1e-05	85.02	0.00053	85.63
IBD	plei	true	1e-08	35	2			0.002235473107745876	89.38	-0.00359	94.72	-1e-05	89.46	0.0057	95.02
IBD	plei	true	1e-08	36	0			0.0024098048181877816	95.57	-0.00266	99.12	-7e-05	97.26	0.00446	99.59
IBD	plei	true	1e-08	36	1			0.0024098048181877816	101.66	-0.00563	109.18	1e-05	101.73	0.01042	108.62
IBD	plei	true	1e-08	36	2			0.0024098048181877816	95.95	-0.00408	101.7	0.0	95.95	0.00668	102.31
IBD	plei	true	1e-08	37	0			0.0025977316576251117	83.02	-0.003	86.35	2e-05	83.18	0.00442	86.4
IBD	plei	true	1e-08	37	1			0.0025977316576251117	85.79	-0.00064	86.23	-3e-05	86.25	0.00035	86.22
IBD	plei	true	1e-08	37	2			0.0025977316576251117	89.56	-0.00177	90.82	-3e-05	90.0	0.00164	90.94
IBD	plei	true	1e-08	38	0			0.0028003138320980216	82.86	-0.00254	86.55	3e-05	83.48	0.00384	87.12
IBD	plei	true	1e-08	38	1			0.0028003138320980216	91.82	-0.00248	94.6	-3e-05	92.2	0.00299	94.73
IBD	plei	true	1e-08	38	2			0.0028003138320980216	82.04	-0.00047	82.17	-2e-05	82.24	0.0008	82.76
IBD	plei	true	1e-08	39	0			0.0030186942270275016	92.18	-0.00378	98.15	-7e-05	94.18	0.00578	98.18
IBD	plei	true	1e-08	39	1			0.0030186942270275016	80.05	-0.00117	80.69	0.0	80.05	0.00122	81.11
IBD	plei	true	1e-08	39	2			0.0030186942270275016	93.33	-0.00593	100.81	-8e-05	95.53	0.0134	101.92
