trait	model	beta	p_thresh	param_combo	rep	I1	I2	Ip	ll_neut	I2_stab	ll_stab	I1_dir	ll_dir	Ip_plei	ll_plei
IBD	plei	hat	1e-08	40	2			0.0032541048549054917	92.31	-0.00207	94.6	1e-05	92.37	0.00261	94.96
IBD	plei	hat	1e-08	41	0			0.003507873805803326	90.59	-0.00261	93.11	-6e-05	92.08	0.00323	93.35
IBD	plei	hat	1e-08	41	1			0.003507873805803326	87.55	-0.0008	87.95	-6e-05	88.95	0.00078	88.34
IBD	plei	hat	1e-08	41	2			0.003507873805803326	89.91	-0.00414	99.25	-4e-05	90.61	0.00598	97.71
IBD	plei	hat	1e-08	42	0			0.0037814327399104237	94.14	-0.00356	99.08	-0.0	94.13	0.00596	100.24
IBD	plei	hat	1e-08	42	1			0.0037814327399104237	106.7	-0.00347	111.59	-4e-05	107.34	0.00683	112.89
IBD	plei	hat	1e-08	42	2			0.0037814327399104237	91.72	-0.00221	93.11	0.0	91.71	0.00144	92.67
IBD	plei	hat	1e-08	43	0			0.0040763249643730745	86.36	-0.00119	87.33	-2e-05	86.58	0.00128	87.65
IBD	plei	hat	1e-08	43	1			0.0040763249643730745	91.38	-0.00131	93.56	1e-05	91.43	0.00146	93.81
IBD	plei	hat	1e-08	43	2			0.0040763249643730745	83.51	-0.00164	84.75	-2e-05	83.76	0.00175	85.08
IBD	plei	hat	1e-08	44	0			0.004394214139999424	96.31	-0.00412	102.7	-1e-05	96.36	0.00738	103.44
IBD	plei	hat	1e-08	44	1			0.004394214139999424	90.35	-0.00548	100.35	-4e-05	91.23	0.00906	99.77
IBD	plei	hat	1e-08	44	2			0.004394214139999424	95.22	-0.00383	100.03	-2e-05	95.39	0.00637	100.92
IBD	plei	hat	1e-08	45	0			0.004736893666950455	102.57	-0.01342	126.28	-2e-05	102.67	0.03338	125.55
IBD	plei	hat	1e-08	45	1			0.004736893666950455	91.25	-0.00486	99.49	4e-05	92.17	0.00717	98.74
IBD	plei	hat	1e-08	45	2			0.004736893666950455	103.61	-0.00386	109.17	-7e-05	105.53	0.00591	108.66
IBD	plei	hat	1e-08	46	0			0.0051062968023670935	84.79	-0.00244	87.53	-4e-05	85.48	0.00312	87.93
IBD	plei	hat	1e-08	46	1			0.0051062968023670935	93.79	-0.00538	104.17	-4e-05	94.71	0.00996	103.77
IBD	plei	hat	1e-08	46	2			0.0051062968023670935	86.72	-0.00177	87.77	1e-05	86.73	0.00258	88.57
IBD	plei	hat	1e-08	47	0			0.005504507567012936	101.66	-0.00369	106.1	3e-05	102.0	0.00554	106.28
IBD	plei	hat	1e-08	47	1			0.005504507567012936	90.23	-0.0043	98.08	-3e-05	90.57	0.00724	98.5
IBD	plei	hat	1e-08	47	2			0.005504507567012936	95.31	-0.00092	95.85	-4e-05	95.95	0.00087	96.21
IBD	plei	hat	1e-08	48	0			0.0059337725024633985	90.18	-0.00148	91.87	-9e-05	93.49	0.00136	91.78
IBD	plei	hat	1e-08	48	1			0.0059337725024633985	84.46	-0.00159	86.73	2e-05	84.78	0.00146	86.55
IBD	plei	hat	1e-08	48	2			0.0059337725024633985	100.77	-0.00596	111.18	1e-05	100.79	0.01159	111.64
IBD	plei	hat	1e-08	49	0			0.006396513345170591	93.53	-0.00462	100.51	-7e-05	95.78	0.0074	100.16
IBD	plei	hat	1e-08	49	1			0.006396513345170591	93.67	-0.00585	105.76	-0.0	93.66	0.01228	106.96
IBD	plei	hat	1e-08	49	2			0.006396513345170591	92.74	-0.00195	95.3	4e-05	93.42	0.00225	95.34
IBD	plei	hat	1e-08	50	0			0.006895340688905672	95.12	-0.00312	99.72	-6e-05	96.84	0.00469	99.87
IBD	plei	hat	1e-08	50	1			0.006895340688905672	90.15	-0.0021	93.2	0.0	90.13	0.0023	93.07
IBD	plei	hat	1e-08	50	2			0.006895340688905672	88.82	-0.0034	94.14	4e-05	89.87	0.00645	95.9
IBD	plei	hat	1e-08	51	0			0.007433068712656635	98.07	-0.00499	106.52	-6e-05	99.69	0.01076	106.86
IBD	plei	hat	1e-08	51	1			0.007433068712656635	110.3	-0.01131	131.16	4e-05	111.19	0.02845	130.99
IBD	plei	hat	1e-08	51	2			0.007433068712656635	110.71	-0.00803	125.77	-3e-05	111.05	0.01673	124.69
IBD	plei	hat	1e-08	52	0			0.008012731057070286	85.91	-0.00147	86.98	1e-05	85.99	0.0012	87.1
IBD	plei	hat	1e-08	52	1			0.008012731057070286	95.57	-0.00507	103.14	0.0	95.55	0.00913	104.06
