trait,drop_count,I2_LL,Ip_LL,Ir_LL,Ipr_LL,I2_I2,Ip_Ip,Ir_r,Ir_II,Ipr_r,Ipr_II
ibd,5,87.8542417662941,87.24919997508177,88.50693578667162,88.77842790631311,0.0144921497323482,0.0186625798831497,2.713208883996244,0.0474963709682956,5.061459144868542,4.502078246799934
ldl,0,336.9286041127111,391.1135709855924,409.5580572258162,411.8532230617381,0.0226505172987991,0.5108299677965294,0.3551284188528978,0.0023634746191899,0.295978819458133,0.0050478967303455
ldl,1,337.59962393231416,393.5466272699697,411.815186757616,413.9931253109989,0.0226556111081474,0.5408856614973114,0.3870727141326442,0.0026818640238759,0.3276082828199025,0.0057136799553223
ldl,2,338.51556105585934,396.6795013409229,414.2575913278599,416.2323998242727,0.0226708994104149,0.5745478077305608,0.411815317525934,0.0029529200535567,0.381385731530677,0.0069349112360673
ldl,5,340.45103998009785,403.8471535525326,420.8854961295093,422.5570189452586,0.0226861980294284,0.6608717497442448,0.4552835689372362,0.0035328222516558,0.4687531839417754,0.0098777695247474
malignant_neoplasms,0,34.11688954771549,33.70944291098704,34.3280473833037,33.758296112039446,0.1114976271518211,0.2086221186598109,1.1026057465787282,0.0119922562300076,1.4226588604018835,0.0489730411712492
malignant_neoplasms,1,36.19583811069823,35.312588897334415,36.20301703095872,35.36866484399665,0.1481171915336286,0.3139251944080835,2.042034500493244,0.1604275725724516,2.711435569197309,1.9561096399783733
malignant_neoplasms,2,36.62892384471767,35.60959342383697,36.64548857813236,35.83055835376695,0.1820765040929811,0.373289606844844,2.046167773602974,0.1960245831980986,3.4065699475396163,14.45641083600106
malignant_neoplasms,5,37.68731831403789,36.50150695844528,37.70014091644689,37.032424055496165,0.2292207378932986,0.5906604482232182,2.072903257403798,0.2787461298121048,3.665858586348848,53.71522332511023
pulse_rate,0,402.77448362642417,417.184171841034,418.3804606016771,422.0636352704858,0.4470855412416648,1.7638431423747862,0.6834613043048501,0.0088918583140318,0.6352234084779504,0.0219633530772951
pulse_rate,1,404.8253933322116,419.34459605833786,420.4563136816772,423.98421034284127,0.487296137211846,1.8366994076827745,0.7455470912395076,0.0112440395942483,0.68076534426906,0.0262910535620132
pulse_rate,2,406.8275552000277,421.4362172020848,422.4925267224149,425.8706184146424,0.4889425267115925,1.9061249550436945,0.7482987287155374,0.0114127072602905,0.7201411183932227,0.0308352497738875
pulse_rate,5,411.3250527254451,426.4770747536793,427.1389241348728,430.3956936013552,0.4923627132204273,2.097038700214465,0.8102463417096448,0.0146560049474207,0.8195114550710083,0.0462685070743996
rbc,0,637.4420611210842,669.5484463057381,674.859630760989,682.2497797947191,0.4116714804729627,1.7838863711100648,0.4942395120947084,0.0045085596259881,0.399763212201879,0.0088646123787287
rbc,1,647.1976145918475,674.6086194727558,677.3897000561632,684.3663873655644,0.4779767129534992,1.8673074087007977,0.620048246164151,0.0069495359785323,0.5357155947819504,0.0143583325453646
rbc,2,652.7437468362267,678.267991597766,679.683521765587,686.3476197506412,0.4779767129534992,1.9369097040246284,0.7032943683228642,0.0095890276688959,0.6354230347979289,0.020523776600287
rbc,5,663.1528860344297,687.6453169860604,686.6888222137175,692.7706581032093,0.4779767129534992,2.121583632443102,0.8592588229213174,0.017221549407754,0.8799937533617332,0.0501401884063634
sbp,0,722.0504412051005,726.8108796865171,723.9214488103122,728.0022016037119,1.164167912964584,4.9277806423378845,1.727899951946813,0.5018928510101179,2.603292267002735,39.70071211951192
sbp,1,720.8113913606554,724.6164536177922,722.1488315914128,726.0230021866063,1.2383593275612403,4.962808747658274,1.7805663679283288,0.6239253842137301,2.67405651631816,51.31434832395675
sbp,2,720.0025392660636,722.7053149230283,720.8688241002008,724.4050440661622,1.2809126989145256,5.000615209879589,1.787639623357138,0.6380295413498077,2.759104440034915,69.78138996650279
